"","size","group","precision","target"
"107",3,"NN5_xi",6.63101604278075,"PARP1"
"108",2,"NN5_xi",8.6677367576244,"PARP1"
"109",1,"NN5_xi",10.8974358974359,"PARP1"
"110",0.9,"NN5_xi",11.7437722419929,"PARP1"
"111",0.8,"NN5_xi",13.2,"PARP1"
"112",0.7,"NN5_xi",12.8440366972477,"PARP1"
"113",0.6,"NN5_xi",12.2994652406417,"PARP1"
"114",0.5,"NN5_xi",13.4615384615385,"PARP1"
"115",0.4,"NN5_xi",14.4,"PARP1"
"116",0.3,"NN5_xi",15.9574468085106,"PARP1"
"117",0.2,"NN5_xi",22.5806451612903,"PARP1"
"118",0.1,"NN5_xi",22.5806451612903,"PARP1"
"119",5,"NN5_xiii",4.17201540436457,"PARP1"
"120",4,"NN5_xiii",5.21669341894061,"PARP1"
"121",3,"NN5_xiii",6.7379679144385,"PARP1"
"122",2,"NN5_xiii",8.98876404494382,"PARP1"
"123",1,"NN5_xiii",12.5,"PARP1"
"124",0.9,"NN5_xiii",13.1672597864769,"PARP1"
"125",0.8,"NN5_xiii",14,"PARP1"
"126",0.7,"NN5_xiii",15.5963302752294,"PARP1"
"127",0.6,"NN5_xiii",17.6470588235294,"PARP1"
"128",0.5,"NN5_xiii",21.1538461538462,"PARP1"
"129",0.4,"NN5_xiii",24.8,"PARP1"
"130",0.3,"NN5_xiii",25.531914893617,"PARP1"
"131",0.2,"NN5_xiii",22.5806451612903,"PARP1"
"132",0.1,"NN5_xiii",22.5806451612903,"PARP1"
"133",1,"NN1_xi",2.88461538461538,"PARP1"
"134",0.9,"NN1_xi",3.21428571428571,"PARP1"
"135",0.8,"NN1_xi",3.6144578313253,"PARP1"
"136",0.7,"NN1_xi",4.12844036697248,"PARP1"
"137",0.6,"NN1_xi",4.81283422459893,"PARP1"
"138",0.5,"NN1_xi",5.76923076923077,"PARP1"
"139",0.4,"NN1_xi",6.45161290322581,"PARP1"
"140",0.3,"NN1_xi",7.52688172043011,"PARP1"
"141",0.2,"NN1_xi",11.2903225806452,"PARP1"
"142",0.1,"NN1_xi",19.3548387096774,"PARP1"
"143",1,"NN1_xiii",2.88461538461538,"PARP1"
"144",0.9,"NN1_xiii",3.21428571428571,"PARP1"
"145",0.8,"NN1_xiii",3.6144578313253,"PARP1"
"146",0.7,"NN1_xiii",4.12844036697248,"PARP1"
"147",0.6,"NN1_xiii",4.81283422459893,"PARP1"
"148",0.5,"NN1_xiii",5.12820512820513,"PARP1"
"149",0.4,"NN1_xiii",5.64516129032258,"PARP1"
"150",0.3,"NN1_xiii",7.52688172043011,"PARP1"
"151",0.2,"NN1_xiii",11.2903225806452,"PARP1"
"152",0.1,"NN1_xiii",22.5806451612903,"PARP1"
"153",100,"cML100",2.38194600494366,"PARP1"
"154",90,"cML100",2.55385932372664,"PARP1"
"155",80,"cML100",2.84499016893383,"PARP1"
"156",70,"cML100",3.19178207832707,"PARP1"
"157",60,"cML100",3.69696645444332,"PARP1"
"158",50,"cML100",4.34643040575244,"PARP1"
"159",40,"cML100",5.25682182985554,"PARP1"
"160",30,"cML100",6.68806848582129,"PARP1"
"161",20,"cML100",8.97271268057785,"PARP1"
"162",10,"cML100",12.8089887640449,"PARP1"
"163",9,"cML100",13.8017118402282,"PARP1"
"164",8,"cML100",14.7271268057785,"PARP1"
"165",7,"cML100",15.4587155963303,"PARP1"
"166",6,"cML100",16.8004280363831,"PARP1"
"167",5,"cML100",17.4582798459564,"PARP1"
"168",4,"cML100",19.0208667736758,"PARP1"
