"","size","group","precision","target"
"111",0.8,"NN5_xi",83.3333333333333,"AHCY"
"112",0.7,"NN5_xi",80.7692307692308,"AHCY"
"113",0.6,"NN5_xi",77.2727272727273,"AHCY"
"114",0.5,"NN5_xi",77.7777777777778,"AHCY"
"115",0.4,"NN5_xi",73.3333333333333,"AHCY"
"116",0.3,"NN5_xi",63.6363636363636,"AHCY"
"117",0.2,"NN5_xi",42.8571428571429,"AHCY"
"118",0.1,"NN5_xi",25,"AHCY"
"119",5,"NN5_xiii",28.2608695652174,"AHCY"
"120",4,"NN5_xiii",35.3741496598639,"AHCY"
"121",3,"NN5_xiii",47.2727272727273,"AHCY"
"122",2,"NN5_xiii",67.5675675675676,"AHCY"
"123",1,"NN5_xiii",86.4864864864865,"AHCY"
"124",0.9,"NN5_xiii",87.8787878787879,"AHCY"
"125",0.8,"NN5_xiii",86.6666666666667,"AHCY"
"126",0.7,"NN5_xiii",84.6153846153846,"AHCY"
"127",0.6,"NN5_xiii",81.8181818181818,"AHCY"
"128",0.5,"NN5_xiii",83.3333333333333,"AHCY"
"129",0.4,"NN5_xiii",86.6666666666667,"AHCY"
"130",0.3,"NN5_xiii",81.8181818181818,"AHCY"
"131",0.2,"NN5_xiii",71.4285714285714,"AHCY"
"132",0.1,"NN5_xiii",75,"AHCY"
"133",1,"NN1_xi",24.3243243243243,"AHCY"
"134",0.9,"NN1_xi",27.2727272727273,"AHCY"
"135",0.8,"NN1_xi",31.0344827586207,"AHCY"
"136",0.7,"NN1_xi",36,"AHCY"
"137",0.6,"NN1_xi",36.3636363636364,"AHCY"
"138",0.5,"NN1_xi",44.4444444444444,"AHCY"
"139",0.4,"NN1_xi",57.1428571428571,"AHCY"
"140",0.3,"NN1_xi",72.7272727272727,"AHCY"
"141",0.2,"NN1_xi",57.1428571428571,"AHCY"
"142",0.1,"NN1_xi",33.3333333333333,"AHCY"
"143",1,"NN1_xiii",24.3243243243243,"AHCY"
"144",0.9,"NN1_xiii",27.2727272727273,"AHCY"
"145",0.8,"NN1_xiii",31.0344827586207,"AHCY"
"146",0.7,"NN1_xiii",36,"AHCY"
"147",0.6,"NN1_xiii",36.3636363636364,"AHCY"
"148",0.5,"NN1_xiii",44.4444444444444,"AHCY"
"149",0.4,"NN1_xiii",57.1428571428571,"AHCY"
"150",0.3,"NN1_xiii",72.7272727272727,"AHCY"
"151",0.2,"NN1_xiii",71.4285714285714,"AHCY"
"152",0.1,"NN1_xiii",33.3333333333333,"AHCY"
"153",100,"cML100",5.17288320174244,"AHCY"
"154",90,"cML100",5.62613430127042,"AHCY"
"155",80,"cML100",6.2287270251872,"AHCY"
"156",70,"cML100",7.04006223259432,"AHCY"
"157",60,"cML100",7.48638838475499,"AHCY"
"158",50,"cML100",8.44226579520697,"AHCY"
"159",40,"cML100",10.2791014295439,"AHCY"
"160",30,"cML100",11.7967332123412,"AHCY"
"161",20,"cML100",16.5986394557823,"AHCY"
"162",10,"cML100",30.5177111716621,"AHCY"
"163",9,"cML100",33.6363636363636,"AHCY"
"164",8,"cML100",37.7551020408163,"AHCY"
"165",7,"cML100",40.0778210116732,"AHCY"
"166",6,"cML100",45,"AHCY"
"167",5,"cML100",52.7173913043478,"AHCY"
"168",4,"cML100",55.7823129251701,"AHCY"
"169",3,"cML100",54.5454545454545,"AHCY"
"170",2,"cML100",58.9041095890411,"AHCY"
"171",1,"cML100",72.972972972973,"AHCY"
"172",0.9,"cML100",69.6969696969697,"AHCY"
"173",0.8,"cML100",70,"AHCY"
"174",0.7,"cML100",65.3846153846154,"AHCY"
"175",0.6,"cML100",68.1818181818182,"AHCY"
"176",0.5,"cML100",66.6666666666667,"AHCY"
"177",0.4,"cML100",60,"AHCY"
"178",0.3,"cML100",54.5454545454545,"AHCY"
"179",0.2,"cML100",57.1428571428571,"AHCY"
"180",0.1,"cML100",50,"AHCY"
"181",5,"cML5",28.2608695652174,"AHCY"
"182",4,"cML5",35.3741496598639,"AHCY"
