"","size","group","precision","target"
"121",3,"NN5_xiii",4.54545454545455,"GART"
"122",2,"NN5_xiii",5.17241379310345,"GART"
"123",1,"NN5_xiii",0,"GART"
"124",0.9,"NN5_xiii",0,"GART"
"125",0.8,"NN5_xiii",0,"GART"
"126",0.7,"NN5_xiii",0,"GART"
"127",0.6,"NN5_xiii",0,"GART"
"128",0.5,"NN5_xiii",0,"GART"
"129",0.4,"NN5_xiii",0,"GART"
"130",0.3,"NN5_xiii",0,"GART"
"131",0.2,"NN5_xiii",0,"GART"
"132",0.1,"NN5_xiii",0,"GART"
"133",1,"NN1_xi",3.44827586206897,"GART"
"134",0.9,"NN1_xi",3.84615384615385,"GART"
"135",0.8,"NN1_xi",4.34782608695652,"GART"
"136",0.7,"NN1_xi",5,"GART"
"137",0.6,"NN1_xi",5.88235294117647,"GART"
"138",0.5,"NN1_xi",7.14285714285714,"GART"
"139",0.4,"NN1_xi",9.09090909090909,"GART"
"140",0.3,"NN1_xi",0,"GART"
"141",0.2,"NN1_xi",0,"GART"
"142",0.1,"NN1_xi",0,"GART"
"143",1,"NN1_xiii",3.44827586206897,"GART"
"144",0.9,"NN1_xiii",3.84615384615385,"GART"
"145",0.8,"NN1_xiii",4.34782608695652,"GART"
"146",0.7,"NN1_xiii",5,"GART"
"147",0.6,"NN1_xiii",5.88235294117647,"GART"
"148",0.5,"NN1_xiii",7.14285714285714,"GART"
"149",0.4,"NN1_xiii",9.09090909090909,"GART"
"150",0.3,"NN1_xiii",0,"GART"
"151",0.2,"NN1_xiii",0,"GART"
"152",0.1,"NN1_xiii",0,"GART"
"153",100,"cML100",6.86944634313055,"GART"
"154",90,"cML100",7.59589821496392,"GART"
"155",80,"cML100",8.4579239641179,"GART"
"156",70,"cML100",9.619140625,"GART"
"157",60,"cML100",10.7630979498861,"GART"
"158",50,"cML100",12.4401913875598,"GART"
"159",40,"cML100",12.0512820512821,"GART"
"160",30,"cML100",14.2369020501139,"GART"
"161",20,"cML100",16.9230769230769,"GART"
"162",10,"cML100",25.5972696245734,"GART"
"163",9,"cML100",26.1363636363636,"GART"
"164",8,"cML100",27.3504273504273,"GART"
"165",7,"cML100",30.2439024390244,"GART"
"166",6,"cML100",25,"GART"
"167",5,"cML100",23.2876712328767,"GART"
"168",4,"cML100",27.3504273504273,"GART"
"169",3,"cML100",34.0909090909091,"GART"
"170",2,"cML100",45.7627118644068,"GART"
"171",1,"cML100",51.7241379310345,"GART"
"172",0.9,"cML100",50,"GART"
