"","size","group","precision","target"
"111",0.8,"NN5_xi",46.8253968253968,"GCR"
"112",0.7,"NN5_xi",53.1531531531532,"GCR"
"113",0.6,"NN5_xi",62.1052631578947,"GCR"
"114",0.5,"NN5_xi",74.6835443037975,"GCR"
"115",0.4,"NN5_xi",88.8888888888889,"GCR"
"116",0.3,"NN5_xi",91.4893617021277,"GCR"
"117",0.2,"NN5_xi",90.625,"GCR"
"118",0.1,"NN5_xi",93.75,"GCR"
"119",5,"NN5_xiii",10.292249047014,"GCR"
"120",4,"NN5_xiii",12.8571428571429,"GCR"
"121",3,"NN5_xiii",16.1016949152542,"GCR"
"122",2,"NN5_xiii",21.9047619047619,"GCR"
"123",1,"NN5_xiii",42.6751592356688,"GCR"
"124",0.9,"NN5_xiii",47.1830985915493,"GCR"
"125",0.8,"NN5_xiii",51.5873015873016,"GCR"
"126",0.7,"NN5_xiii",53.1531531531532,"GCR"
"127",0.6,"NN5_xiii",58.9473684210526,"GCR"
"128",0.5,"NN5_xiii",64.5569620253165,"GCR"
"129",0.4,"NN5_xiii",79.3650793650794,"GCR"
"130",0.3,"NN5_xiii",76.5957446808511,"GCR"
"131",0.2,"NN5_xiii",78.125,"GCR"
"132",0.1,"NN5_xiii",68.75,"GCR"
"133",1,"NN1_xi",12.7388535031847,"GCR"
"134",0.9,"NN1_xi",14.0845070422535,"GCR"
"135",0.8,"NN1_xi",15.8730158730159,"GCR"
"136",0.7,"NN1_xi",18.1818181818182,"GCR"
"137",0.6,"NN1_xi",21.2765957446809,"GCR"
"138",0.5,"NN1_xi",25.3164556962025,"GCR"
"139",0.4,"NN1_xi",31.7460317460317,"GCR"
"140",0.3,"NN1_xi",40.4255319148936,"GCR"
"141",0.2,"NN1_xi",35.4838709677419,"GCR"
"142",0.1,"NN1_xi",73.3333333333333,"GCR"
"143",1,"NN1_xiii",12.7388535031847,"GCR"
"144",0.9,"NN1_xiii",14.0845070422535,"GCR"
"145",0.8,"NN1_xiii",15.8730158730159,"GCR"
"146",0.7,"NN1_xiii",18.1818181818182,"GCR"
"147",0.6,"NN1_xiii",21.2765957446809,"GCR"
"148",0.5,"NN1_xiii",25.3164556962025,"GCR"
"149",0.4,"NN1_xiii",31.7460317460317,"GCR"
"150",0.3,"NN1_xiii",40.4255319148936,"GCR"
"151",0.2,"NN1_xiii",45.1612903225806,"GCR"
"152",0.1,"NN1_xiii",66.6666666666667,"GCR"
"153",100,"cML100",3.57551124095008,"GCR"
"154",90,"cML100",3.81059911086021,"GCR"
"155",80,"cML100",4.22322775263952,"GCR"
"156",70,"cML100",4.65432770821992,"GCR"
"157",60,"cML100",5.28154106689246,"GCR"
"158",50,"cML100",6.04597993141115,"GCR"
"159",40,"cML100",6.89107653223245,"GCR"
"160",30,"cML100",7.95935647756139,"GCR"
"161",20,"cML100",10.1302000635122,"GCR"
"162",10,"cML100",15.6190476190476,"GCR"
"163",9,"cML100",16.0789844851904,"GCR"
"164",8,"cML100",16.2698412698413,"GCR"
"165",7,"cML100",18.0580762250454,"GCR"
"166",6,"cML100",19.5767195767196,"GCR"
"167",5,"cML100",22.2081218274112,"GCR"
"168",4,"cML100",25.3968253968254,"GCR"
"169",3,"cML100",29.6610169491525,"GCR"
"170",2,"cML100",35.5555555555556,"GCR"
"171",1,"cML100",37.9746835443038,"GCR"
"172",0.9,"cML100",35.9154929577465,"GCR"
"173",0.8,"cML100",36.5079365079365,"GCR"
"174",0.7,"cML100",39.6396396396396,"GCR"
"175",0.6,"cML100",42.1052631578947,"GCR"
"176",0.5,"cML100",44.3037974683544,"GCR"
"177",0.4,"cML100",44.4444444444444,"GCR"
"178",0.3,"cML100",46.8085106382979,"GCR"
"179",0.2,"cML100",43.75,"GCR"
"180",0.1,"cML100",43.75,"GCR"
"181",5,"cML5",10.292249047014,"GCR"
"182",4,"cML5",12.8571428571429,"GCR"
"183",3,"cML5",15.4661016949153,"GCR"
"184",2,"cML5",21.9047619047619,"GCR"
"185",1,"cML5",43.9490445859873,"GCR"
"186",0.9,"cML5",47.887323943662,"GCR"
"187",0.8,"cML5",52.3809523809524,"GCR"
"188",0.7,"cML5",51.3513513513514,"GCR"
