"","size","group","precision","target"
"105",5,"NN5_xi",2.34208658623137,"Thrombin"
"106",4,"NN5_xi",2.92812777284827,"Thrombin"
"107",3,"NN5_xi",3.55029585798817,"Thrombin"
"108",2,"NN5_xi",4.78723404255319,"Thrombin"
"109",1,"NN5_xi",3.90070921985816,"Thrombin"
"110",0.9,"NN5_xi",4.33070866141732,"Thrombin"
"111",0.8,"NN5_xi",4.86725663716814,"Thrombin"
"112",0.7,"NN5_xi",4.56852791878173,"Thrombin"
"113",0.6,"NN5_xi",2.9585798816568,"Thrombin"
"114",0.5,"NN5_xi",2.83687943262411,"Thrombin"
"115",0.4,"NN5_xi",1.76991150442478,"Thrombin"
"116",0.3,"NN5_xi",0,"Thrombin"
"117",0.2,"NN5_xi",0,"Thrombin"
"118",0.1,"NN5_xi",0,"Thrombin"
"119",5,"NN5_xiii",2.34208658623137,"Thrombin"
"120",4,"NN5_xiii",2.92812777284827,"Thrombin"
"121",3,"NN5_xiii",3.19526627218935,"Thrombin"
"122",2,"NN5_xiii",4.43262411347518,"Thrombin"
"123",1,"NN5_xiii",6.38297872340426,"Thrombin"
"124",0.9,"NN5_xiii",5.11811023622047,"Thrombin"
"125",0.8,"NN5_xiii",4.86725663716814,"Thrombin"
"126",0.7,"NN5_xiii",4.06091370558376,"Thrombin"
"127",0.6,"NN5_xiii",4.14201183431953,"Thrombin"
"128",0.5,"NN5_xiii",4.25531914893617,"Thrombin"
"129",0.4,"NN5_xiii",4.42477876106195,"Thrombin"
"130",0.3,"NN5_xiii",3.52941176470588,"Thrombin"
"131",0.2,"NN5_xiii",5.35714285714286,"Thrombin"
"132",0.1,"NN5_xiii",0,"Thrombin"
"133",1,"NN1_xi",0.709219858156028,"Thrombin"
"134",0.9,"NN1_xi",0.790513833992095,"Thrombin"
"135",0.8,"NN1_xi",0.888888888888889,"Thrombin"
"136",0.7,"NN1_xi",1.01522842639594,"Thrombin"
"137",0.6,"NN1_xi",1.18343195266272,"Thrombin"
"138",0.5,"NN1_xi",1.41843971631206,"Thrombin"
"139",0.4,"NN1_xi",1.78571428571429,"Thrombin"
"140",0.3,"NN1_xi",0,"Thrombin"
"141",0.2,"NN1_xi",0,"Thrombin"
"142",0.1,"NN1_xi",0,"Thrombin"
"143",1,"NN1_xiii",0.709219858156028,"Thrombin"
"144",0.9,"NN1_xiii",0.790513833992095,"Thrombin"
"145",0.8,"NN1_xiii",0.888888888888889,"Thrombin"
"146",0.7,"NN1_xiii",1.01522842639594,"Thrombin"
"147",0.6,"NN1_xiii",1.18343195266272,"Thrombin"
"148",0.5,"NN1_xiii",1.41843971631206,"Thrombin"
"149",0.4,"NN1_xiii",0.892857142857143,"Thrombin"
"150",0.3,"NN1_xiii",0,"Thrombin"
"151",0.2,"NN1_xiii",0,"Thrombin"
"152",0.1,"NN1_xiii",0,"Thrombin"
"153",100,"cML100",3.05524999112877,"Thrombin"
"154",90,"cML100",3.33951031029452,"Thrombin"
"155",80,"cML100",3.67709026391661,"Thrombin"
"156",70,"cML100",4.06549399300451,"Thrombin"
"157",60,"cML100",4.60701401620439,"Thrombin"
"158",50,"cML100",5.28034066713982,"Thrombin"
"159",40,"cML100",6.05039034776437,"Thrombin"
"160",30,"cML100",6.60042583392477,"Thrombin"
"161",20,"cML100",7.43435060326473,"Thrombin"
"162",10,"cML100",8.72959545777147,"Thrombin"
"163",9,"cML100",9.06940063091483,"Thrombin"
"164",8,"cML100",9.5829636202307,"Thrombin"
"165",7,"cML100",9.88342625443487,"Thrombin"
"166",6,"cML100",10.9994086339444,"Thrombin"
"167",5,"cML100",12.2072391767211,"Thrombin"
"168",4,"cML100",13.2209405501331,"Thrombin"
"169",3,"cML100",14.792899408284,"Thrombin"
"170",2,"cML100",17.5531914893617,"Thrombin"
"171",1,"cML100",15.9574468085106,"Thrombin"
"172",0.9,"cML100",15.748031496063,"Thrombin"
"173",0.8,"cML100",15.929203539823,"Thrombin"
"174",0.7,"cML100",16.243654822335,"Thrombin"
"175",0.6,"cML100",17.7514792899408,"Thrombin"
"176",0.5,"cML100",17.0212765957447,"Thrombin"
"177",0.4,"cML100",13.2743362831858,"Thrombin"
"178",0.3,"cML100",11.7647058823529,"Thrombin"
"179",0.2,"cML100",14.2857142857143,"Thrombin"
"180",0.1,"cML100",7.14285714285714,"Thrombin"
"181",5,"cML5",2.34208658623137,"Thrombin"
