"","size","group","precision","target"
"110",0.9,"NN5_xi",22.3255813953488,"COX2"
"111",0.8,"NN5_xi",22.5130890052356,"COX2"
"112",0.7,"NN5_xi",22.7544910179641,"COX2"
"113",0.6,"NN5_xi",21.6783216783217,"COX2"
"114",0.5,"NN5_xi",21.6666666666667,"COX2"
"115",0.4,"NN5_xi",21.875,"COX2"
"116",0.3,"NN5_xi",12.5,"COX2"
"117",0.2,"NN5_xi",8.33333333333333,"COX2"
"118",0.1,"NN5_xi",12.5,"COX2"
"119",5,"NN5_xiii",8.94648829431438,"COX2"
"120",4,"NN5_xiii",10.2403343782654,"COX2"
"121",3,"NN5_xiii",12.116991643454,"COX2"
"122",2,"NN5_xiii",15.2719665271967,"COX2"
"123",1,"NN5_xiii",19.6652719665272,"COX2"
"124",0.9,"NN5_xiii",20.9302325581395,"COX2"
"125",0.8,"NN5_xiii",20.9424083769633,"COX2"
"126",0.7,"NN5_xiii",20.3592814371257,"COX2"
"127",0.6,"NN5_xiii",18.1818181818182,"COX2"
"128",0.5,"NN5_xiii",19.1666666666667,"COX2"
"129",0.4,"NN5_xiii",15.625,"COX2"
"130",0.3,"NN5_xiii",16.6666666666667,"COX2"
"131",0.2,"NN5_xiii",16.6666666666667,"COX2"
"132",0.1,"NN5_xiii",12.5,"COX2"
"133",1,"NN1_xi",12.9707112970711,"COX2"
"134",0.9,"NN1_xi",13.0232558139535,"COX2"
"135",0.8,"NN1_xi",14.1361256544503,"COX2"
"136",0.7,"NN1_xi",15.5688622754491,"COX2"
"137",0.6,"NN1_xi",15.3846153846154,"COX2"
"138",0.5,"NN1_xi",16.8067226890756,"COX2"
"139",0.4,"NN1_xi",20,"COX2"
"140",0.3,"NN1_xi",23.943661971831,"COX2"
"141",0.2,"NN1_xi",29.7872340425532,"COX2"
"142",0.1,"NN1_xi",21.7391304347826,"COX2"
"143",1,"NN1_xiii",12.9707112970711,"COX2"
"144",0.9,"NN1_xiii",13.4883720930233,"COX2"
"145",0.8,"NN1_xiii",14.6596858638743,"COX2"
"146",0.7,"NN1_xiii",16.1676646706587,"COX2"
"147",0.6,"NN1_xiii",17.4825174825175,"COX2"
"148",0.5,"NN1_xiii",18.4873949579832,"COX2"
"149",0.4,"NN1_xiii",21.0526315789474,"COX2"
"150",0.3,"NN1_xiii",23.943661971831,"COX2"
"151",0.2,"NN1_xiii",27.6595744680851,"COX2"
"152",0.1,"NN1_xiii",26.0869565217391,"COX2"
"153",100,"cML100",2.21906473316896,"COX2"
"154",90,"cML100",2.28919019316493,"COX2"
"155",80,"cML100",2.39251945881001,"COX2"
"156",70,"cML100",2.53731343283582,"COX2"
"157",60,"cML100",2.6746534791391,"COX2"
"158",50,"cML100",2.9839518555667,"COX2"
"159",40,"cML100",3.51023819473464,"COX2"
"160",30,"cML100",4.27636161025212,"COX2"
"161",20,"cML100",5.5996656916005,"COX2"
"162",10,"cML100",8.73380693689929,"COX2"
"163",9,"cML100",9.42432683379759,"COX2"
"164",8,"cML100",10.2403343782654,"COX2"
"165",7,"cML100",10.9850746268657,"COX2"
"166",6,"cML100",11.4206128133705,"COX2"
"167",5,"cML100",11.9565217391304,"COX2"
"168",4,"cML100",13.3751306165099,"COX2"
"169",3,"cML100",14.066852367688,"COX2"
"170",2,"cML100",14.19624217119,"COX2"
"171",1,"cML100",10.0418410041841,"COX2"
"172",0.9,"cML100",9.30232558139535,"COX2"
"173",0.8,"cML100",8.90052356020942,"COX2"
"174",0.7,"cML100",8.38323353293413,"COX2"
"175",0.6,"cML100",6.99300699300699,"COX2"
"176",0.5,"cML100",7.5,"COX2"
"177",0.4,"cML100",9.375,"COX2"
"178",0.3,"cML100",9.72222222222222,"COX2"
"179",0.2,"cML100",12.5,"COX2"
"180",0.1,"cML100",4.16666666666667,"COX2"
"181",5,"cML5",8.94648829431438,"COX2"
"182",4,"cML5",9.82236154649948,"COX2"
"183",3,"cML5",11.9777158774373,"COX2"
"184",2,"cML5",15.2719665271967,"COX2"
"185",1,"cML5",20.0836820083682,"COX2"
"186",0.9,"cML5",20.4651162790698,"COX2"
"187",0.8,"cML5",23.0366492146597,"COX2"
"188",0.7,"cML5",23.9520958083832,"COX2"
"189",0.6,"cML5",24.4755244755245,"COX2"
