"","size","group","precision","target"
"106",4,"NN5_xi",7.38197424892704,"CDK2"
"107",3,"NN5_xi",8.5812356979405,"CDK2"
"108",2,"NN5_xi",12.0274914089347,"CDK2"
"109",1,"NN5_xi",20.6185567010309,"CDK2"
"110",0.9,"NN5_xi",21.7557251908397,"CDK2"
"111",0.8,"NN5_xi",24.0343347639485,"CDK2"
"112",0.7,"NN5_xi",25,"CDK2"
"113",0.6,"NN5_xi",25.1428571428571,"CDK2"
"114",0.5,"NN5_xi",28.0821917808219,"CDK2"
"115",0.4,"NN5_xi",30.1724137931034,"CDK2"
"116",0.3,"NN5_xi",29.8850574712644,"CDK2"
"117",0.2,"NN5_xi",43.1034482758621,"CDK2"
"118",0.1,"NN5_xi",44.8275862068966,"CDK2"
"119",5,"NN5_xiii",7.62362637362637,"CDK2"
"120",4,"NN5_xiii",7.89699570815451,"CDK2"
"121",3,"NN5_xiii",9.83981693363844,"CDK2"
"122",2,"NN5_xiii",14.2611683848797,"CDK2"
"123",1,"NN5_xiii",21.3058419243986,"CDK2"
"124",0.9,"NN5_xiii",22.9007633587786,"CDK2"
"125",0.8,"NN5_xiii",24.4635193133047,"CDK2"
"126",0.7,"NN5_xiii",27.9411764705882,"CDK2"
"127",0.6,"NN5_xiii",31.4285714285714,"CDK2"
"128",0.5,"NN5_xiii",35.6164383561644,"CDK2"
"129",0.4,"NN5_xiii",34.4827586206897,"CDK2"
"130",0.3,"NN5_xiii",34.4827586206897,"CDK2"
"131",0.2,"NN5_xiii",43.1034482758621,"CDK2"
"132",0.1,"NN5_xiii",37.9310344827586,"CDK2"
"133",1,"NN1_xi",10.6529209621993,"CDK2"
"134",0.9,"NN1_xi",9.57854406130268,"CDK2"
"135",0.8,"NN1_xi",9.05172413793103,"CDK2"
"136",0.7,"NN1_xi",10.3448275862069,"CDK2"
"137",0.6,"NN1_xi",11.4942528735632,"CDK2"
"138",0.5,"NN1_xi",13.1034482758621,"CDK2"
"139",0.4,"NN1_xi",14.6551724137931,"CDK2"
"140",0.3,"NN1_xi",16.0919540229885,"CDK2"
"141",0.2,"NN1_xi",18.9655172413793,"CDK2"
"142",0.1,"NN1_xi",31.0344827586207,"CDK2"
"143",1,"NN1_xiii",10.6529209621993,"CDK2"
"144",0.9,"NN1_xiii",11.4942528735632,"CDK2"
"145",0.8,"NN1_xiii",11.6379310344828,"CDK2"
"146",0.7,"NN1_xiii",12.807881773399,"CDK2"
"147",0.6,"NN1_xiii",14.9425287356322,"CDK2"
"148",0.5,"NN1_xiii",14.4827586206897,"CDK2"
"149",0.4,"NN1_xiii",16.3793103448276,"CDK2"
"150",0.3,"NN1_xiii",21.8390804597701,"CDK2"
"151",0.2,"NN1_xiii",24.1379310344828,"CDK2"
"152",0.1,"NN1_xiii",44.8275862068966,"CDK2"
"153",100,"cML100",2.74047872523095,"CDK2"
"154",90,"cML100",2.88854122944252,"CDK2"
"155",80,"cML100",3.14230521571153,"CDK2"
"156",70,"cML100",3.44895255850464,"CDK2"
"157",60,"cML100",3.90361169938756,"CDK2"
"158",50,"cML100",4.42307692307692,"CDK2"
"159",40,"cML100",5.08241758241758,"CDK2"
