"","size","group","precision","target"
"109",1,"NN5_xi",3.7593984962406,"PPARG"
"110",0.9,"NN5_xi",3.76569037656904,"PPARG"
"111",0.8,"NN5_xi",4.22535211267606,"PPARG"
"112",0.7,"NN5_xi",4.3010752688172,"PPARG"
"113",0.6,"NN5_xi",5,"PPARG"
"114",0.5,"NN5_xi",3.7593984962406,"PPARG"
"115",0.4,"NN5_xi",4.71698113207547,"PPARG"
"116",0.3,"NN5_xi",5,"PPARG"
"117",0.2,"NN5_xi",7.54716981132075,"PPARG"
"118",0.1,"NN5_xi",11.1111111111111,"PPARG"
"119",5,"NN5_xiii",3.7593984962406,"PPARG"
"120",4,"NN5_xiii",4.13533834586466,"PPARG"
"121",3,"NN5_xiii",4.51127819548872,"PPARG"
"122",2,"NN5_xiii",3.38345864661654,"PPARG"
"123",1,"NN5_xiii",3.7593984962406,"PPARG"
"124",0.9,"NN5_xiii",4.18410041841004,"PPARG"
"125",0.8,"NN5_xiii",4.69483568075117,"PPARG"
"126",0.7,"NN5_xiii",4.83870967741935,"PPARG"
"127",0.6,"NN5_xiii",4.375,"PPARG"
"128",0.5,"NN5_xiii",4.51127819548872,"PPARG"
"129",0.4,"NN5_xiii",1.88679245283019,"PPARG"
"130",0.3,"NN5_xiii",2.5,"PPARG"
"131",0.2,"NN5_xiii",0,"PPARG"
"132",0.1,"NN5_xiii",0,"PPARG"
"133",1,"NN1_xi",7.14285714285714,"PPARG"
"134",0.9,"NN1_xi",7.53138075313807,"PPARG"
"135",0.8,"NN1_xi",8.0188679245283,"PPARG"
"136",0.7,"NN1_xi",6.98924731182796,"PPARG"
"137",0.6,"NN1_xi",7.54716981132075,"PPARG"
"138",0.5,"NN1_xi",6.76691729323308,"PPARG"
"139",0.4,"NN1_xi",6.60377358490566,"PPARG"
"140",0.3,"NN1_xi",8.86075949367089,"PPARG"
"141",0.2,"NN1_xi",13.2075471698113,"PPARG"
"142",0.1,"NN1_xi",15.3846153846154,"PPARG"
"143",1,"NN1_xiii",7.14285714285714,"PPARG"
"144",0.9,"NN1_xiii",7.53138075313807,"PPARG"
"145",0.8,"NN1_xiii",8.0188679245283,"PPARG"
"146",0.7,"NN1_xiii",8.60215053763441,"PPARG"
"147",0.6,"NN1_xiii",6.91823899371069,"PPARG"
"148",0.5,"NN1_xiii",6.76691729323308,"PPARG"
"149",0.4,"NN1_xiii",8.49056603773585,"PPARG"
"150",0.3,"NN1_xiii",8.86075949367089,"PPARG"
"151",0.2,"NN1_xiii",13.2075471698113,"PPARG"
"152",0.1,"NN1_xiii",26.9230769230769,"PPARG"
"153",100,"cML100",2.7190673185408,"PPARG"
"154",90,"cML100",2.93761230203502,"PPARG"
"155",80,"cML100",3.07916509966153,"PPARG"
"156",70,"cML100",3.26653414280342,"PPARG"
"157",60,"cML100",3.46621536918641,"PPARG"
"158",50,"cML100",3.59533659270402,"PPARG"
"159",40,"cML100",3.44114328694998,"PPARG"
"160",30,"cML100",3.30951485520873,"PPARG"
"161",20,"cML100",3.15908236179015,"PPARG"
"162",10,"cML100",3.4599473486273,"PPARG"
"163",9,"cML100",3.63560384454659,"PPARG"
"164",8,"cML100",3.80818053596615,"PPARG"
"165",7,"cML100",3.76141859215476,"PPARG"
"166",6,"cML100",3.69905956112853,"PPARG"
"167",5,"cML100",3.60902255639098,"PPARG"
"168",4,"cML100",2.72556390977444,"PPARG"
"169",3,"cML100",3.25814536340852,"PPARG"
"170",2,"cML100",2.06766917293233,"PPARG"
"171",1,"cML100",1.12781954887218,"PPARG"
"172",0.9,"cML100",0.418410041841004,"PPARG"
"173",0.8,"cML100",0.469483568075117,"PPARG"
"174",0.7,"cML100",0,"PPARG"
"175",0.6,"cML100",0,"PPARG"
"176",0.5,"cML100",0,"PPARG"
"177",0.4,"cML100",0,"PPARG"
"178",0.3,"cML100",0,"PPARG"
"179",0.2,"cML100",0,"PPARG"
"180",0.1,"cML100",0,"PPARG"
"181",5,"cML5",3.7593984962406,"PPARG"
"182",4,"cML5",3.94736842105263,"PPARG"
"183",3,"cML5",4.3859649122807,"PPARG"
"184",2,"cML5",4.13533834586466,"PPARG"
"185",1,"cML5",3.7593984962406,"PPARG"
"186",0.9,"cML5",4.18410041841004,"PPARG"
"187",0.8,"cML5",4.69483568075117,"PPARG"
"188",0.7,"cML5",4.83870967741935,"PPARG"
"189",0.6,"cML5",5,"PPARG"
"190",0.5,"cML5",5.26315789473684,"PPARG"
"191",0.4,"cML5",5.66037735849057,"PPARG"
"192",0.3,"cML5",7.5,"PPARG"
"193",0.2,"cML5",7.54716981132075,"PPARG"
"194",0.1,"cML5",11.1111111111111,"PPARG"
"195",1,"cML1",7.14285714285714,"PPARG"
"196",0.9,"cML1",7.53138075313807,"PPARG"
"197",0.8,"cML1",8.0188679245283,"PPARG"
"198",0.7,"cML1",8.06451612903226,"PPARG"
"199",0.6,"cML1",7.54716981132075,"PPARG"
"200",0.5,"cML1",8.27067669172932,"PPARG"
"201",0.4,"cML1",8.49056603773585,"PPARG"
"202",0.3,"cML1",11.3924050632911,"PPARG"
"203",0.2,"cML1",13.2075471698113,"PPARG"
"204",0.1,"cML1",23.0769230769231,"PPARG"
"205",100,"C100",2.7190673185408,"PPARG"
"206",90,"C100",2.95850570389871,"PPARG"
"207",80,"C100",3.13087626927416,"PPARG"
"208",70,"C100",3.35249556761403,"PPARG"
"209",60,"C100",3.53516359533659,"PPARG"
"210",50,"C100",3.59533659270402,"PPARG"
