"","size","group","precision","target"
"109",1,"NN5_xi",3.79746835443038,"RXRA"
"110",0.9,"NN5_xi",4.22535211267606,"RXRA"
"111",0.8,"NN5_xi",3.17460317460317,"RXRA"
"112",0.7,"NN5_xi",1.81818181818182,"RXRA"
"113",0.6,"NN5_xi",2.12765957446809,"RXRA"
"114",0.5,"NN5_xi",2.5,"RXRA"
"115",0.4,"NN5_xi",3.125,"RXRA"
"116",0.3,"NN5_xi",4.16666666666667,"RXRA"
"117",0.2,"NN5_xi",6.25,"RXRA"
"118",0.1,"NN5_xi",0,"RXRA"
"119",5,"NN5_xiii",4.32569974554707,"RXRA"
"120",4,"NN5_xiii",5.4140127388535,"RXRA"
"121",3,"NN5_xiii",6.35593220338983,"RXRA"
"122",2,"NN5_xiii",7.00636942675159,"RXRA"
"123",1,"NN5_xiii",1.26582278481013,"RXRA"
"124",0.9,"NN5_xiii",1.40845070422535,"RXRA"
"125",0.8,"NN5_xiii",1.58730158730159,"RXRA"
"126",0.7,"NN5_xiii",0,"RXRA"
"127",0.6,"NN5_xiii",0,"RXRA"
"128",0.5,"NN5_xiii",0,"RXRA"
"129",0.4,"NN5_xiii",0,"RXRA"
"130",0.3,"NN5_xiii",0,"RXRA"
"131",0.2,"NN5_xiii",0,"RXRA"
"132",0.1,"NN5_xiii",0,"RXRA"
"133",1,"NN1_xi",10.126582278481,"RXRA"
"134",0.9,"NN1_xi",11.2676056338028,"RXRA"
"135",0.8,"NN1_xi",12.6984126984127,"RXRA"
"136",0.7,"NN1_xi",14.5454545454545,"RXRA"
"137",0.6,"NN1_xi",14.8936170212766,"RXRA"
"138",0.5,"NN1_xi",10.2564102564103,"RXRA"
"139",0.4,"NN1_xi",9.67741935483871,"RXRA"
"140",0.3,"NN1_xi",8.69565217391304,"RXRA"
"141",0.2,"NN1_xi",13.3333333333333,"RXRA"
"142",0.1,"NN1_xi",28.5714285714286,"RXRA"
"143",1,"NN1_xiii",10.126582278481,"RXRA"
"144",0.9,"NN1_xiii",11.2676056338028,"RXRA"
"145",0.8,"NN1_xiii",12.6984126984127,"RXRA"
"146",0.7,"NN1_xiii",10.9090909090909,"RXRA"
"147",0.6,"NN1_xiii",8.51063829787234,"RXRA"
"148",0.5,"NN1_xiii",10.2564102564103,"RXRA"
